Source,Author,Work,Work Label,Edition,Place of Production,Year of Publication,Language Code
BNF,Miguel de Cervantes,http://data.bnf.fr/ark:/12148/cb30213219m#Expression,Novelas exemplares de Miguel de Cervántes Saavedra... Nueva impresion...,,Paris,1835,http://id.loc.gov/vocabulary/iso639-2/spa
BNF,Miguel de Cervantes,http://data.bnf.fr/ark:/12148/cb30458356g#Expression,Vita ed azioni dell'ingegnoso cittadino D. Chisciotte della Mancia... tradotta dallo spagnuolo in italiano... 6ta edizione...,,Venezia,1795,http://id.loc.gov/vocabulary/iso639-2/ita
BNF,Miguel de Cervantes,http://data.bnf.fr/ark:/12148/cb358711728#Expression,Novelas ejemplares,,Buenos Aires,1949,http://id.loc.gov/vocabulary/iso639-2/spa
BNF,Miguel de Cervantes,http://data.bnf.fr/ark:/12148/cb30213246h#Expression,"La Bohémienne de Madrid, par Cervantès Saavedra. Traduction de Louis Viardot",,Paris,1853,http://id.loc.gov/vocabulary/iso639-2/fre
BNF,Miguel de Cervantes,http://data.bnf.fr/ark:/12148/cb31921225m#Expression,"El Ingenioso hidalgo Don Quijote de la Mancha, compuesto por Miguel de Cervantes Saavedra, y anotado por... Rufo Mendizabal,... 3a edición",,"Madrid, Editorial Razón y fe",1954,http://id.loc.gov/vocabulary/iso639-2/spa
BNF,Miguel de Cervantes,http://data.bnf.fr/ark:/12148/cb31921357h#Expression,Novelas exemplares de Miguel de Cervantes Saavedra. En esta nueva impression adornadas... T. I [-T. II],,"Valencia, impr. de Salvador Fauli",1769,http://id.loc.gov/vocabulary/iso639-2/spa
BNF,Miguel de Cervantes,http://data.bnf.fr/ark:/12148/cb416312916#Expression,Don quichotte II,,Paris,1925,http://id.loc.gov/vocabulary/iso639-2/fre
BNF,Miguel de Cervantes,http://data.bnf.fr/ark:/12148/cb46620005g#Expression,Novèlas exemplaras,,Puylaurens,2020,http://id.loc.gov/vocabulary/iso639-2/oci
BNF,Miguel de Cervantes,http://data.bnf.fr/ark:/12148/cb30213120j#Expression,"L'Ingénieux chevalier Don Quichotte de la Manche, par Michel Cervantès. Traduction nouvelle (par Ch. Furne)",,Paris,1858,http://id.loc.gov/vocabulary/iso639-2/fre
BNF,Miguel de Cervantes,http://data.bnf.fr/ark:/12148/cb30213150g#Expression,"Le Don Quichotte des enfants, aventures les plus curieuses de Don Quichotte et de Sancho, précédées d'une introduction historique sur l'origine de la chevalerie et des romans de chevalerie... (Signé : Élisabeth Muller [Léonie Bédelet].)",,Paris,1852,http://id.loc.gov/vocabulary/iso639-2/fre
BNF,Miguel de Cervantes,http://data.bnf.fr/ark:/12148/cb31921255j#Expression,"Boisyvon. Don Quichotte. Nouvelle version française du chef-d'oeuvre de Cervantès, abondamment illustré par les photographies du film de la ""Palladium-films"". Édition P. J. de Venloo",,"Paris, impr. J. Téqui ; éditions Jules Tallandier",1929,http://id.loc.gov/vocabulary/iso639-2/fre
BNF,Miguel de Cervantes,http://data.bnf.fr/ark:/12148/cb302130479#Expression,"Le valeureux Don Quixote de la Manche, ou l'Histoire de ses grands exploicts d'armes, fidèles amours et adventures estranges... Traduit fidèlement de l'espagnol de Michel de Cervantes... par César Oudin,... 3e édition revue et corrigée",,Paris,1620,http://id.loc.gov/vocabulary/iso639-2/fre
BNF,Miguel de Cervantes,http://data.bnf.fr/ark:/12148/cb30213181r#Expression,"The History of the most renowned Don Quixote of Mancha and his trusty squire Sancho Pancha, now made English according to the humour of our modern language and adorned with several copper plates, by J. P. (John Philips.)",,London,1687,http://id.loc.gov/vocabulary/iso639-2/eng
BNF,Miguel de Cervantes,http://data.bnf.fr/ark:/12148/cb31921292r#Expression,"The History of Don Quixote de la Mancha, by Miguel de Cervantes Saavedra... [Introduction by John Gibson Lockhart. Translated by Motteux.]",,"London, J. M. Dent",1913/1914,http://id.loc.gov/vocabulary/iso639-2/eng
BNF,Miguel de Cervantes,http://data.bnf.fr/ark:/12148/cb329456168#Expression,Don Quichotte de la Manche,,Paris,1962,http://id.loc.gov/vocabulary/iso639-2/fre
BNF,Miguel de Cervantes,http://data.bnf.fr/ark:/12148/cb339881513#Expression,Vida y Hechos del ingenioso don Quixote de la Mancha,,Haia,1744,http://id.loc.gov/vocabulary/iso639-2/spa
BNF,Miguel de Cervantes,http://data.bnf.fr/ark:/12148/cb35824679r#Expression,Don Quichotte,,Paris,1933,http://id.loc.gov/vocabulary/iso639-2/fre
BNF,Miguel de Cervantes,http://data.bnf.fr/ark:/12148/cb30213214w#Expression,Novelas exemplares de Miguel de Cervántes Saavedra...,,Haya,1739,http://id.loc.gov/vocabulary/iso639-2/spa
BNF,Miguel de Cervantes,http://data.bnf.fr/ark:/12148/cb319212290#Expression,Histoire de l'admirable Don Quichotte de la Manche... [Traduit par Filleau de Saint Martin.] 3e édition,,"Lyon, T. Amaulry",1696,http://id.loc.gov/vocabulary/iso639-2/fre
BNF,Miguel de Cervantes,http://data.bnf.fr/ark:/12148/cb319212368#Expression,"L'ingénieux Chevalier don Quichotte de la Manche, par Miguel de Cervantès Saavedra. Traduction nouvelle...",,"Tours, A. Mame et fils",1905,http://id.loc.gov/vocabulary/iso639-2/fre
BNF,Miguel de Cervantes,http://data.bnf.fr/ark:/12148/cb319213356#Expression,Cervantès. Don Quichotte de la Manche dessiné et raconté par Joseph Girard,,S. l.,1912,http://id.loc.gov/vocabulary/iso639-2/fre
BNF,Miguel de Cervantes,http://data.bnf.fr/ark:/12148/cb31921351f#Expression,Miguel de Cervantes. Don Quichotte,,"Paris, Hachette. - Liège, Impr. S.I.R.E.C.",1952,http://id.loc.gov/vocabulary/iso639-2/fre
BNF,Miguel de Cervantes,http://data.bnf.fr/ark:/12148/cb304441302#Expression,"La Galatea, romanzo pastorale, già tirato dallo spagnuolo di Michele Cervantes dal signore di Florian, ed ora tradotto in italiano [da Luigi Secreti]",,Ginevra,1788,http://id.loc.gov/vocabulary/iso639-2/ita
BNF,Miguel de Cervantes,http://data.bnf.fr/ark:/12148/cb319213863#Expression,Les travaux de Persiles et de Sigismonde,,Paris,1947,http://id.loc.gov/vocabulary/iso639-2/fre
BNF,Miguel de Cervantes,http://data.bnf.fr/ark:/12148/cb302129675#Expression,"Parte primera y segunda del Ingenioso hidalgo D. Quixote de la Mancha, compuesta por Miguel de Cervántes Saavedra...",,Madrid,1662,http://id.loc.gov/vocabulary/iso639-2/spa
BNF,Miguel de Cervantes,http://data.bnf.fr/ark:/12148/cb454602568#Expression,Los trabajos de Persiles y Sigismunda,,Madrid,2017,http://id.loc.gov/vocabulary/iso639-2/spa
BNF,Miguel de Cervantes,http://data.bnf.fr/ark:/12148/cb34631761z#Expression,L'Ingénieux hidalgo Don Quichotte de la Manche,,Paris,1980,http://id.loc.gov/vocabulary/iso639-2/fre
BNF,Miguel de Cervantes,http://data.bnf.fr/ark:/12148/cb41631283k#Expression,Cervantes. El Ingenioso hidalgo don Quijote de la Mancha,,Madrid,1912/1914,http://id.loc.gov/vocabulary/iso639-2/spa
BNF,Miguel de Cervantes,http://data.bnf.fr/ark:/12148/cb30213171f#Expression,Don Quichotte,,Paris,1884,http://id.loc.gov/vocabulary/iso639-2/fre
BNF,Miguel de Cervantes,http://data.bnf.fr/ark:/12148/cb302167218#Expression,Histoire de l'admirable don Quixotte de la Manche... T. VI,,Paris,1722,http://id.loc.gov/vocabulary/iso639-2/fre
BNF,Miguel de Cervantes,http://data.bnf.fr/ark:/12148/cb31233503m#Expression,Novelas ejemplares,,Madrid,1914,http://id.loc.gov/vocabulary/iso639-2/spa
BNF,Miguel de Cervantes,http://data.bnf.fr/ark:/12148/cb319212008#Expression,"Cervantès. Les deux Bavards, pièce en 1 acte. (Adaptation de Johannès Gravier et Maxime Formont.)",,"Paris, Librairie Molière",1910,http://id.loc.gov/vocabulary/iso639-2/fre
BNF,Miguel de Cervantes,http://data.bnf.fr/ark:/12148/cb30213105n#Expression,"L'Ingénieux hidalgo Don Quichotte de la Manche, par Miguel Cervantès Saavedra. Traduit et annoté par Louis Viardot. Vignettes de Tony Johannot",,Paris,1838,http://id.loc.gov/vocabulary/iso639-2/fre
BNF,Miguel de Cervantes,http://data.bnf.fr/ark:/12148/cb319213116#Expression,Don Quijote de la Mancha (Première partie),,Paris,1923,http://id.loc.gov/vocabulary/iso639-2/fre
BNF,Miguel de Cervantes,http://data.bnf.fr/ark:/12148/cb33988153s#Expression,"Nouvelles exemplaires de Michel de Cervantès Saavedra, auteur de don Quichotte",,Lausanne,1759,http://id.loc.gov/vocabulary/iso639-2/fre
BNF,Miguel de Cervantes,http://data.bnf.fr/ark:/12148/cb35541278g#Expression,Don Quichotte,,Paris,1992,http://id.loc.gov/vocabulary/iso639-2/fre
BNF,Miguel de Cervantes,http://data.bnf.fr/ark:/12148/cb30213276f#Expression,"El Buscapie, opusculo inédito que en defensa de la primera parte del ""Quijote"" escribió Miguel de Cervántes Saavedra. Publicado con notas... por Don Adolfo de Castro",,Cadiz,1848,http://id.loc.gov/vocabulary/iso639-2/spa
BNF,Miguel de Cervantes,http://data.bnf.fr/ark:/12148/cb32945632h#Expression,Diccionario de el ingenioso hidalgo Don Quijote de la Mancha,,Madrid,1962,http://id.loc.gov/vocabulary/iso639-2/por
BNF,Miguel de Cervantes,http://data.bnf.fr/ark:/12148/cb349974662#Expression,Quelques chapitres amusants de Don Quixote de la Mancha,,Strasbourg,1884,http://id.loc.gov/vocabulary/iso639-2/fre
BNF,Miguel de Cervantes,http://data.bnf.fr/ark:/12148/cb35689209k#Expression,Don Quichotte,,Paris,1994,http://id.loc.gov/vocabulary/iso639-2/fre
BNF,Miguel de Cervantes,http://data.bnf.fr/ark:/12148/cb40181865b#Expression,L'ingénieux hidalgo don Quichotte de la Manche Tome premier,,Évreux,2006,http://id.loc.gov/vocabulary/iso639-2/fre
BNF,Miguel de Cervantes,http://data.bnf.fr/ark:/12148/cb35680874h#Expression,Don Quijote : fragmentos de un discurso teatral,,Madrid,1992,http://id.loc.gov/vocabulary/iso639-2/spa
BNF,Miguel de Cervantes,http://data.bnf.fr/ark:/12148/cb471275739#Expression,L'ingénieux hidalgo Don Quichotte de la Manche 1 : roman,,Paris,2021,http://id.loc.gov/vocabulary/iso639-2/fre
BNF,Miguel de Cervantes,http://data.bnf.fr/ark:/12148/cb47103281q#Expression,Histoire de l'admirable Don Quichotte de la Manche,,Paris,2022,http://id.loc.gov/vocabulary/iso639-2/fre
BNF,Miguel de Cervantes,http://data.bnf.fr/ark:/12148/cb319213774#Expression,"Rinconete y Cortadillo, nota preliminar de Jorge Rubió y Balaguer, litografías de Francisco Domingo",,"Barcelona, Editorial Seix Barral",1947,http://id.loc.gov/vocabulary/iso639-2/spa
BNF,Miguel de Cervantes,http://data.bnf.fr/ark:/12148/cb389736136#Expression,Eight interludes,,London,1996,http://id.loc.gov/vocabulary/iso639-2/eng
BNF,Miguel de Cervantes,http://data.bnf.fr/ark:/12148/cb31382185n#Expression,"Nueva colección de piezas en prosa y en versos, sacadas de varios aurores españoles : tales son : Solis, Cervantes, Quevedo, Moratin, Melendez, etc.",,Paris. - Lyon,1837,http://id.loc.gov/vocabulary/iso639-2/spa
BNF,Miguel de Cervantes,http://data.bnf.fr/ark:/12148/cb329456048#Expression,El Ingenioso hidalgo Don Quixote de la Mancha,,Burdeos,1804,http://id.loc.gov/vocabulary/iso639-2/spa
BNF,Miguel de Cervantes,http://data.bnf.fr/ark:/12148/cb32945641g#Expression,M. de Cervantès. Don Quichotte,,Paris,1962,http://id.loc.gov/vocabulary/iso639-2/fre
BNF,Miguel de Cervantes,http://data.bnf.fr/ark:/12148/cb38694804x#Expression,"Rinconete et Cortadillo. Extrait des ""Nouvelles exemplaires"" de Cervantès",,S. l.,1922,http://id.loc.gov/vocabulary/iso639-2/fre
BNF,Miguel de Cervantes,http://data.bnf.fr/ark:/12148/cb30212980c#Expression,"Vida y hechos del ingenioso cavallero Don Quixote de la Mancha, compuesta por Miguel de Cervántes Saavedra. Nueva edicion... ilustrada con quarenta y quatro laminas... - Vida de Miguel de Cervántes Saavedra,... autor Don Gregorio Mayáns i Siscár,... 6a impression segun la primera",,Madrid,1751,http://id.loc.gov/vocabulary/iso639-2/spa
BNF,Miguel de Cervantes,http://data.bnf.fr/ark:/12148/cb302130835#Expression,"Don Quichotte de la Manche. Traduit de l'espagnol de Michel de Cervantès, par Filleau de Saint-Martin...",,"Paris,",1882,http://id.loc.gov/vocabulary/iso639-2/fre
BNF,Miguel de Cervantes,http://data.bnf.fr/ark:/12148/cb30213132j#Expression,"Histoire de l'admirable Don Quichotte de la Manche, par Cervantès Saavedra",,Paris,1853,http://id.loc.gov/vocabulary/iso639-2/fre
BNF,Miguel de Cervantes,http://data.bnf.fr/ark:/12148/cb31921213m#Expression,"El Ingenioso Don Qvixote de la Mancha. Compuesto por Miguel de Cervantes Saavedra... En Madrid, por Iuan de la Cuesta, 1605 [printed in facsimile]",,"New York, at the De Vinne press",1905,http://id.loc.gov/vocabulary/iso639-2/spa
BNF,Miguel de Cervantes,http://data.bnf.fr/ark:/12148/cb32945600w#Expression,Miguel de Cervantes Saavedra. El Casamiento engañoso y el Coloquio de los perros,,Lérida,1964,http://id.loc.gov/vocabulary/iso639-2/spa
BNF,Miguel de Cervantes,http://data.bnf.fr/ark:/12148/cb302131467#Expression,"Le Don Quichotte de Cervantès, traduit par H. Bouchon Dubournial. Édition revue... par M. l'abbé Paul Jouhanneaud,...",,Paris,1852,http://id.loc.gov/vocabulary/iso639-2/fre
BNF,Miguel de Cervantes,http://data.bnf.fr/ark:/12148/cb38498263d#Expression,[Illustrations de El Ingenioso hidalgo Don Quijote de La Mancha],,Madrid,1862/1863,http://id.loc.gov/vocabulary/iso639-2/fre
BNF,Miguel de Cervantes,http://data.bnf.fr/ark:/12148/cb32945651s#Expression,Novelas exemplares [Las Novelas ejemplares]. Traduzidas por Aquilino Ribeiro,,Lisboa,1967,http://id.loc.gov/vocabulary/iso639-2/por
BNF,Miguel de Cervantes,http://data.bnf.fr/ark:/12148/cb41631281w#Expression,El Cautivo en Argel,,Paris,1927,http://id.loc.gov/vocabulary/iso639-2/fre
BNF,Miguel de Cervantes,http://data.bnf.fr/ark:/12148/cb36205559s#Expression,The History of Don Quixote de la Mancha,,London,1922,http://id.loc.gov/vocabulary/iso639-2/eng
BNF,Miguel de Cervantes,http://data.bnf.fr/ark:/12148/cb37266046p#Expression,L'ingénieux hidalgo Don Quichotte de la Manche,,Paris,1991/1992,http://id.loc.gov/vocabulary/iso639-2/fre
BNF,Miguel de Cervantes,http://data.bnf.fr/ark:/12148/cb43408653r#Expression,Don Quichotte de la Manche,,Paris,1960,http://id.loc.gov/vocabulary/iso639-2/fre
BNF,Miguel de Cervantes,http://data.bnf.fr/ark:/12148/cb39336771n#Expression,Six nouvelles de M. de Cervantes par le Sr d' Audiguier,,Paris,1621,http://id.loc.gov/vocabulary/iso639-2/fre
BNF,Miguel de Cervantes,http://data.bnf.fr/ark:/12148/cb41631303c#Expression,Miguel Cervantes. Quelques aventures de Don Quichotte de la Manche,,Paris. - Strasbourg,1953,http://id.loc.gov/vocabulary/iso639-2/fre
BNF,Miguel de Cervantes,http://data.bnf.fr/ark:/12148/cb36998168f#Expression,L'ingénieux hidalgo Don Quichotte de la Manche,,Paris,1998,http://id.loc.gov/vocabulary/iso639-2/fre
BNF,Miguel de Cervantes,http://data.bnf.fr/ark:/12148/cb319212217#Expression,"El Ingenioso hidalgo Don Quijote de La Mancha, compuesto por Miguel de Cervantes. [Edición anotada por Agustín Millares Carlo.]",,"México, Editorial Seneca",1941,http://id.loc.gov/vocabulary/iso639-2/spa
BNF,Miguel de Cervantes,http://data.bnf.fr/ark:/12148/cb31921370q#Expression,Cervántes. Nouvelles exemplaires,,Paris,1937,http://id.loc.gov/vocabulary/iso639-2/fre
BNF,Miguel de Cervantes,http://data.bnf.fr/ark:/12148/cb41631293w#Expression,Miguel de Cervantes. Don Quichotte,,Paris,1958,http://id.loc.gov/vocabulary/iso639-2/fre
BNF,Miguel de Cervantes,http://data.bnf.fr/ark:/12148/cb302131854#Expression,"El Ingenioso hidalgo Don Quixote de la Mancha, composed by Miguel de Cervantes Saavedra (1605)",,London,1885,http://id.loc.gov/vocabulary/iso639-2/eng
BNF,Miguel de Cervantes,http://data.bnf.fr/ark:/12148/cb32945618z#Expression,Miguel de Cervantès Saavedra. Don Quichotte de la Manche...,,"Paris,",1964,http://id.loc.gov/vocabulary/iso639-2/fre
BNF,Miguel de Cervantes,http://data.bnf.fr/ark:/12148/cb37509749n#Expression,Galetea,,Alcalá de Henares,1994,http://id.loc.gov/vocabulary/iso639-2/spa
BNF,Miguel de Cervantes,http://data.bnf.fr/ark:/12148/cb375459806#Expression,Flor de aforismos peregrinos,,Barcelona,1995,http://id.loc.gov/vocabulary/iso639-2/spa
BNF,Miguel de Cervantes,http://data.bnf.fr/ark:/12148/cb40004852w#Expression,Don Quijote de la Mancha,,Barcelona,2004,http://id.loc.gov/vocabulary/iso639-2/spa
BNF,Miguel de Cervantes,http://data.bnf.fr/ark:/12148/cb30213090f#Expression,"Don Quichotte de la Manche, traduit de l'espagnol de Michel de Cervantès, par Florian. Ouvrage posthume",,Paris,1812,http://id.loc.gov/vocabulary/iso639-2/fre
BNF,Miguel de Cervantes,http://data.bnf.fr/ark:/12148/cb356926750#Expression,El cerco de Numancia,,Paris,1992,http://id.loc.gov/vocabulary/iso639-2/fre
BNF,Miguel de Cervantes,http://data.bnf.fr/ark:/12148/cb39918265f#Expression,Don Quijote de la Mancha,,Barcelona,2004,http://id.loc.gov/vocabulary/iso639-2/spa
BNF,Miguel de Cervantes,http://data.bnf.fr/ark:/12148/cb30213217x#Expression,Novelas exemplares de Miguel de Cervántes Saavedra... Nueva impresion...,,Perpiñan,1816,http://id.loc.gov/vocabulary/iso639-2/spa
BNF,Miguel de Cervantes,http://data.bnf.fr/ark:/12148/cb31921211x#Expression,"Don Quijote de la Mancha, compuesto por Miguel de Cervantes Saavedra. Nueva edicion...",,"Madrid, tip. de D. F. de P. Mellado",1855/1856,http://id.loc.gov/vocabulary/iso639-2/spa
BNF,Miguel de Cervantes,http://data.bnf.fr/ark:/12148/cb393367453#Expression,"Des Veruehmten Bitters Don Quixote von Mancha,... von Miguel Cervantes Saavedra..., Zwente auflage",,Leipzig,1753,http://id.loc.gov/vocabulary/iso639-2/ger
BNF,Miguel de Cervantes,http://data.bnf.fr/ark:/12148/cb315283654#Expression,Den Verstandigen vromen ridder Don Quichot de la Mancha... Overgezet door L. V. B. [Lambert Van den Bos]... De 6de druk op nieuws overzien... door G. V. B. ...,,Amsterdam,1707,http://id.loc.gov/vocabulary/iso639-2/dut
BNF,Miguel de Cervantes,http://data.bnf.fr/ark:/12148/cb30212984r#Expression,"Historia del famoso cavallero Don Quixote de la Mancha, por Miguel de Cervántes Saavedra. (-Anotaciones á la Historia de Don Quixote... por... D. Juan Bowle.)",,Londres. - Salisbury,1781,http://id.loc.gov/vocabulary/iso639-2/spa
BNF,Miguel de Cervantes,http://data.bnf.fr/ark:/12148/cb42118023q#Expression,L'ingénieux chevalier Don Quichotte de la Manche : traduction nouvelle,,Tours,1848,http://id.loc.gov/vocabulary/iso639-2/fre
BNF,Miguel de Cervantes,http://data.bnf.fr/ark:/12148/cb30213096h#Expression,L'ingénieux hidalgo Don Quichotte de la Manche,,Paris,1877,http://id.loc.gov/vocabulary/iso639-2/fre
BNF,Miguel de Cervantes,http://data.bnf.fr/ark:/12148/cb302131018#Expression,L'ingénieux hidalgo Don Quichotte de la Manche,,Paris,1884,http://id.loc.gov/vocabulary/iso639-2/fre
BNF,Miguel de Cervantes,http://data.bnf.fr/ark:/12148/cb31921244w#Expression,L'ingénieux hidalgo Don Quichotte de la Manche,,Paris,1911,http://id.loc.gov/vocabulary/iso639-2/fre
BNF,Miguel de Cervantes,http://data.bnf.fr/ark:/12148/cb399183991#Expression,El ingenioso hidalgo Don Quijote de la Mancha,,Barcelona,2004,http://id.loc.gov/vocabulary/iso639-2/spa
BNF,Miguel de Cervantes,http://data.bnf.fr/ark:/12148/cb439904054#Expression,Histoire de l'admirable Don Quichotte de la Manche traduite de l'espagnol de Michel de Cervantes [par Filleau de Saint-Martin]. Continuation de l'histoire de l'admirable Don Quichotte de la Manche... [traduite par G. de Chasles],,Paris,1713,http://id.loc.gov/vocabulary/iso639-2/fre
BNF,Miguel de Cervantes,http://data.bnf.fr/ark:/12148/cb302129911#Expression,"El Ingenioso hidalgo Don Quixote de la Mancha, compuesto por Miguel de Cervántes Saavedra. Nueva edicion conforme en todo á la de la real Academia español... 1782. Ademas del juicio crítico ó analisis del Quixote... la vida de Cervántes y los documentos que la comprueban (por V. de Los Rios) comprehendidos en la dicha edicion... se han añadido á esta las notas críticas... al Don Quixote, escritas por... Pellicer,... Edicion hecha baxo la direccion de José René Masson...",,Paris,1814,http://id.loc.gov/vocabulary/iso639-2/spa
BNF,Miguel de Cervantes,http://data.bnf.fr/ark:/12148/cb30213139z#Expression,Don Quichotte de la Manche,,Paris,1882,http://id.loc.gov/vocabulary/iso639-2/fre
